date,state,district,pincode,total,anomaly_score
2025-01-07,Jammu and Kashmir,Baramula,193103,252,-0.03456587213418072
2025-01-07,Karnataka,Belgaum,591102,249,-0.033079376128790305
2025-01-07,Punjab,Amritsar,143201,224,-0.008644294453237333
2025-01-07,Odisha,Puri,752015,255,-0.035558547032978116
2025-01-07,Telangana,Medak,502221,216,-0.006157131170630659
2025-01-07,West Bengal,Purba Medinipur,721626,268,-0.04903779121595886
2025-01-07,Odisha,Ganjam,761004,215,-0.0066340732433206595
2025-01-07,Bihar,Buxar,802131,224,-0.0076880145544790945
2025-01-07,Rajasthan,Karauli,322215,261,-0.043548489535646384
2025-01-07,Rajasthan,Nagaur,341027,198,-0.0021044474091808096
2025-01-07,West Bengal,Paschim Medinipur,721157,267,-0.04622790129285925
2025-01-07,Rajasthan,Sikar,332002,234,-0.029291123736260527
2025-01-07,Jammu and Kashmir,Pulwama,191103,201,-0.002451543098942799
2025-01-07,Maharashtra,Satara,415503,231,-0.017693277948914954
2025-01-07,Assam,Lakhimpur,787055,234,-0.027602012841988488
2025-01-07,Gujarat,Surat,394248,205,-0.006256018791051088
2025-01-07,Telangana,Nizamabad,503125,223,-0.0005570135030182888
2025-01-07,West Bengal,Bankura,722102,208,-0.003777255195851814
2025-01-07,Delhi,South Delhi,110016,228,-0.022757959412962325
2025-01-07,Uttar Pradesh,Sant Kabir Nagar,272173,291,-0.05768591570782566
2025-01-07,Assam,Cachar,788002,237,-0.026182150139400617
2025-01-07,Uttar Pradesh,Chandauli,221008,223,-0.021629341499610266
2025-01-07,Punjab,SAS Nagar (Mohali),140201,260,-0.03799274665665364
2025-01-07,Karnataka,Mandya,571605,232,-0.025202154543671362
2025-01-07,Gujarat,Vadodara,391775,243,-0.03060857792002225
2025-01-07,Odisha,Khorda,752027,276,-0.04550560972132289
2025-01-07,Uttar Pradesh,Ballia,277214,204,-0.005302968455980883
2025-01-07,Odisha,Angul,759119,241,-0.028798857397945854
2025-01-07,Karnataka,Dakshina Kannada,574231,264,-0.04622790129285925
2025-01-07,Karnataka,Kalaburagi,585217,219,-0.017741879561446683
2025-01-07,Andhra Pradesh,Cuddapah,516107,225,-0.019349947667711365
2025-01-07,Karnataka,Chitradurga,577535,239,-0.018278602358623997
2025-01-07,Uttar Pradesh,Deoria,274508,226,-0.0198939645060614
2025-01-07,Kerala,Kollam,691589,221,-0.00816599275239105
2025-01-07,Tamil Nadu,Vellore,631002,208,-0.003777255195851814
2025-01-07,Rajasthan,Sikar,332030,218,-0.009023630003562433
2025-01-07,West Bengal,Murshidabad,742306,259,-0.04098874541599462
2025-01-07,Maharashtra,Kolhapur,416207,259,-0.04673196387389622
2025-01-07,Gujarat,Bharuch,393030,249,-0.040705663398047265
2025-01-07,Odisha,Ganjam,761001,207,-0.009222223681592645
2025-01-07,Karnataka,Belagavi,591117,211,-0.005045524355790865
2025-01-07,Jammu and Kashmir,Anantnag,192125,220,-0.017952293514852835
2025-01-07,West Bengal,Nadia,741163,211,-0.000932010944445838
2025-01-07,Telangana,Nalgonda,508355,256,-0.04120598844425605
2025-01-07,West Bengal,South 24 Parganas,743348,220,-0.009981718443949239
2025-01-07,Karnataka,Kalaburagi,585318,222,-0.01722882866586628
2025-01-07,Gujarat,Surat,394520,202,-0.0043512068903787116
2025-01-07,Karnataka,Shivamogga,577427,216,-0.004094110920905392
2025-01-07,Odisha,Ganjam,761126,207,-0.008265162273698001
2025-01-07,Andhra Pradesh,Visakhapatnam,530018,214,-0.0066340732433206595
2025-01-07,Assam,Darrang,784190,215,-0.0055217140760353
2025-01-07,Odisha,Kendujhar,758025,289,-0.05768591570782566
2025-01-07,Andhra Pradesh,Nellore,524228,206,-0.0014054165760772896
2025-01-07,Telangana,Medak,502278,201,-0.003053166663424478
2025-01-07,Odisha,Kalahandi,766031,223,-0.016925516703168886
2025-01-07,Andaman and Nicobar Islands,South Andaman,744101,251,-0.03799274665665364
2025-01-07,West Bengal,Hooghly,712135,209,-0.003302245353423383
2025-01-07,Karnataka,Bagalkot,587112,217,-0.015958038459473745
2025-01-07,Maharashtra,Ratnagiri,415703,212,-0.0052042145570873055
2025-01-07,Tamil Nadu,Ramanathapuram,623705,219,-0.0029259771731110495
2025-01-07,West Bengal,Birbhum,731121,246,-0.03920671773559303
2025-01-07,Karnataka,Kalaburagi,585213,209,-0.004954460861168686
2025-01-07,West Bengal,North 24 Parganas,743133,226,-0.0076880145544790945
2025-01-07,Uttar Pradesh,Rae Bareli,229211,224,-0.014811561178162513
2025-01-07,Andhra Pradesh,East Godavari,533102,214,-0.01402700504209975
2025-01-07,Bihar,Bhojpur,802112,210,-0.004252586532186076
2025-01-07,Uttarakhand,Rudraprayag,246439,224,-0.011520910491605418
2025-01-07,Madhya Pradesh,Rewa,486006,242,-0.03203711293693923
2025-01-07,Telangana,Hyderabad,500056,223,-0.02340585277897711
2025-01-07,Haryana,Gurgaon,122018,250,-0.03506204167602289
2025-01-07,West Bengal,Cooch Behar,736172,216,-0.01950880111158293
2025-01-07,Maharashtra,Nashik,423202,215,-0.0066340732433206595
2025-01-07,Telangana,Nalgonda,508205,268,-0.04903779121595886
2025-01-07,Andhra Pradesh,East Godavari,533445,259,-0.043548489535646384
2025-01-07,Odisha,Sundergarh,769043,224,-0.010941104220953068
2025-01-07,Bihar,Madhubani,847215,207,-0.0004589255042554141
2025-01-07,Telangana,Sangareddy,502319,237,-0.029783723247940652
2025-01-07,Bihar,Bhojpur,802154,260,-0.037547931159934045
2025-01-07,Andhra Pradesh,Prakasam,523169,242,-0.03011542051171301
2025-01-07,Assam,Bongaigaon,783390,200,-0.0029259771731110495
2025-01-07,Uttarakhand,Chamoli,246473,240,-0.01876374842788131
2025-01-07,West Bengal,Barddhaman,713519,280,-0.053603817919242625
2025-01-07,Haryana,Sirsa,125054,232,-0.025202154543671362
2025-01-07,Karnataka,Kolar,563129,246,-0.033574539587465146
2025-01-07,Andhra Pradesh,Krishna,521366,248,-0.03506204167602289
2025-01-07,Bihar,Darbhanga,847407,211,-0.003302245353423383
2025-01-07,Punjab,SAS Nagar (Mohali),140413,212,-0.0052042145570873055
2025-01-07,Andhra Pradesh,East Godavari,533342,260,-0.04054212051263373
2025-01-07,Andhra Pradesh,Prakasam,523270,215,-0.009601869239686978
2025-01-07,Andhra Pradesh,Vizianagaram,535557,226,-0.02129540631665494
2025-01-07,Gujarat,Jamnagar,361130,221,-0.02145469025506208
2025-01-07,Tamil Nadu,Villupuram,605402,214,-0.005680511681280032
2025-01-07,Odisha,Baleswar,756021,221,-0.016441613935692545
2025-01-07,Gujarat,Narmada,393155,245,-0.03302636367178269
2025-01-07,Rajasthan,Jhalawar,326501,242,-0.027324055170513617
2025-01-07,Uttar Pradesh,Balrampur,271203,205,-0.0012475829953269013
2025-01-07,Telangana,Khammam,507203,249,-0.035558547032978116
2025-01-07,Andhra Pradesh,Srikakulam,532322,223,-0.009502512166380206
2025-01-07,Delhi,South West Delhi,110067,255,-0.03854464403080704
2025-01-07,Uttarakhand,Dehradun,248198,256,-0.043210677197969005
2025-01-07,Gujarat,Bharuch,393120,210,-0.004252586532186076
2025-01-07,Madhya Pradesh,Singrauli,486885,205,-0.005430588948250992
2025-01-07,Maharashtra,Mumbai City,400005,214,-0.011620550804077201
2025-01-07,Andhra Pradesh,Visakhapatnam,531032,244,-0.03401695393975024
2025-01-07,Gujarat,Surat,394327,279,-0.04752195049478225
2025-01-07,West Bengal,Paschim Medinipur,721155,254,-0.03870774491108686
2025-01-07,West Bengal,Darjeeling,734426,230,-0.014791655865013187
2025-01-07,Punjab,Shaheed Bhagat Singh Nagar,144526,228,-0.02032201885693441
2025-01-07,Odisha,Gajapati,761214,208,-0.0014054165760772896
2025-01-07,West Bengal,Barddhaman,713336,227,-0.005302968455980883
2025-01-07,Uttar Pradesh,Pratapgarh,230405,240,-0.02913010612160405
2025-01-07,Tripura,Sepahijala,799103,286,-0.05513201590211625
2025-01-07,Assam,Tinsukia,786157,275,-0.04550560972132289
2025-01-07,Haryana,Gurgaon,122006,226,-0.011421284159565004
2025-01-07,West Bengal,Hooghly,712402,255,-0.04572417963832054
2025-01-07,Tamil Nadu,Cuddalore,607805,227,-0.013827063150650742
2025-01-07,Karnataka,Dakshina Kannada,575014,219,-0.018379190969049275
2025-01-07,Bihar,Vaishali,844128,253,-0.033079376128790305
2025-01-07,Maharashtra,Mumbai Suburban,400054,200,-0.00590703928608427
2025-01-07,Telangana,Adilabad,504293,271,-0.05005006237513476
2025-01-07,Rajasthan,Nagaur,341318,268,-0.0404885673037334
2025-01-07,Odisha,Baleswar,756026,266,-0.04622790129285925
2025-01-07,Odisha,Mayurbhanj,757023,206,-0.0038758088514273537
2025-01-07,Maharashtra,Satara,415003,225,-0.019349947667711365
2025-01-07,West Bengal,Cooch Behar,735303,259,-0.043210677197969005
2025-01-07,Odisha,Jagatsinghapur,754135,252,-0.035558547032978116
2025-01-07,Karnataka,Bengaluru,560087,234,-0.02814612413027373
2025-01-07,West Bengal,North 24 Parganas,743232,238,-0.03006262282349914
2025-01-07,Odisha,Koraput,764001,267,-0.047017353600383505
2025-01-07,Andhra Pradesh,Nellore,524344,215,-0.016015870251443798
2025-01-07,Andhra Pradesh,West Godavari,534134,232,-0.015757554723355827
2025-01-07,Gujarat,Patan,384110,221,-0.02080854794164233
2025-01-07,Andhra Pradesh,Kurnool,518390,244,-0.03258454757762563
2025-01-07,Andhra Pradesh,East Godavari,533289,207,-0.0014054165760772896
2025-01-07,Gujarat,Gir Somnath,362725,217,-0.01312469496264912
2025-01-07,Jharkhand,Ramgarh,829101,249,-0.02608046670368036
2025-01-07,Andhra Pradesh,Chittoor,517297,257,-0.0404885673037334
2025-01-07,Maharashtra,Mumbai Suburban,400063,257,-0.04622790129285925
2025-01-07,Manipur,Chandel,795102,219,-0.014329088200322526
2025-01-07,Andhra Pradesh,Vizianagaram,535524,231,-0.023246137179389614
2025-01-07,West Bengal,Haora,711316,218,-0.010560740667220792
2025-01-07,Tamil Nadu,The Nilgiris,643102,216,-0.0066340732433206595
2025-01-07,Bihar,Saran,841217,225,-0.01056074066722068
2025-01-07,Maharashtra,Pune,412305,218,-0.007588926012183972
2025-01-07,Assam,Hojai,782439,236,-0.025852243400114716
2025-01-07,Telangana,Bhadradri Kothagudem,507137,212,-0.010660246240332127
2025-01-07,Odisha,Kendrapara,755061,222,-0.016925516703168886
2025-01-07,Rajasthan,Jhunjhunun,333012,241,-0.02913010612160405
2025-01-07,West Bengal,Jalpaiguri,736208,223,-0.013345256045417808
2025-01-07,Tamil Nadu,Perambalur,621109,227,-0.012382619236066428
2025-01-07,Assam,Kamrup,781127,223,-0.016925516703168886
2025-01-07,West Bengal,Hooghly,712248,217,-0.0018791426158603075
2025-01-07,West Bengal,Paschim Medinipur,721517,268,-0.04449948383235369
2025-01-07,Maharashtra,Pune,412108,232,-0.015757554723355827
2025-01-07,Uttar Pradesh,Faizabad,224202,217,-0.004094110920905392
2025-01-07,Karnataka,Bengaluru,560027,240,-0.0362179384857233
2025-01-07,Karnataka,Bagalkot,587314,242,-0.035224371919885256
2025-01-07,Karnataka,Tumakuru,572104,224,-0.02032201885693441
2025-01-07,Uttar Pradesh,Sultanpur,222301,250,-0.03820910957058388
2025-01-07,Bihar,Lakhisarai,811309,283,-0.054112872633144016
2025-01-07,West Bengal,Cooch Behar,736158,225,-0.02291756698770897
2025-01-07,Tamil Nadu,Ariyalur,612904,208,-0.004826926685973398
2025-01-07,Tamil Nadu,Kancheepuram,603210,217,-0.0005570135030182888
2025-01-07,Uttarakhand,Pithoragarh,262545,205,-0.0004589255042554141
2025-01-07,Rajasthan,Ajmer,305205,212,-0.015374608956270741
2025-01-07,Maharashtra,Ahmadnagar,414602,232,-0.017693277948914954
2025-01-07,Uttarakhand,Chamoli,246427,230,-0.014791655865013187
2025-01-07,Andhra Pradesh,Prakasam,523155,244,-0.0362179384857233
2025-01-07,West Bengal,Paschim Medinipur,721443,214,-0.006157131170630659
2025-01-07,Gujarat,Sabarkantha,383450,248,-0.03820910957058388
2025-01-07,Rajasthan,Jodhpur,342011,222,-0.016441613935692545
2025-01-07,Andhra Pradesh,Prakasam,523328,227,-0.02129540631665494
2025-01-07,Tamil Nadu,Tiruvannamalai,606905,216,-0.007111338117679389
2025-01-07,Bihar,Muzaffarpur,843106,286,-0.05768591570782566
2025-01-07,Andhra Pradesh,Prakasam,523326,296,-0.05768591570782566
2025-01-07,West Bengal,Jalpaiguri,735134,269,-0.04673196387389622
2025-01-07,Uttar Pradesh,Amethi,229802,201,-0.005430588948250992
2025-01-07,Odisha,Jagatsinghapur,754104,240,-0.023633305323171205
2025-01-07,Uttar Pradesh,Ambedkar Nagar,224137,250,-0.03649930197650009
2025-01-07,Odisha,Puri,752114,223,-0.010941104220953068
2025-01-07,Uttarakhand,Uttarkashi,249152,266,-0.049257398758070337
2025-01-07,Odisha,Mayurbhanj,757022,210,-0.0014054165760772896
2025-01-07,Assam,Majuli,785104,213,-0.003302245353423383
2025-01-07,Karnataka,Bengaluru,560001,229,-0.021782594204840966
2025-01-07,Rajasthan,Churu,331305,254,-0.04572417963832054
2025-01-07,Bihar,Bhojpur,802160,258,-0.04120598844425605
2025-01-07,Tamil Nadu,Tiruchirappalli,621006,223,-0.002451543098942799
2025-01-07,Odisha,Baleswar,756030,212,-0.004252586532186076
2025-01-07,Odisha,JAJPUR,755007,228,-0.015274441915703374
2025-01-07,Tamil Nadu,Tiruvannamalai,632315,238,-0.029783723247940652
2025-01-07,Karnataka,Chamrajanagar,571117,251,-0.03572098714442529
2025-01-07,Jammu and Kashmir,Kathua,184205,247,-0.03401695393975024
2025-01-07,Tripura,Khowai,799201,202,-0.00590703928608427
2025-01-07,Gujarat,Bhavnagar,364250,227,-0.02471265381026444
2025-01-07,Odisha,Ganjam,760006,205,-0.0076880145544790945
2025-01-07,Haryana,Sonipat,131022,246,-0.037212850428702926
2025-01-07,West Bengal,Hooghly,712311,241,-0.01876374842788131
2025-01-07,Karnataka,Dakshina Kannada,574143,244,-0.031102069104786634
2025-01-07,Maharashtra,Mumbai Suburban,400093,257,-0.04054212051263373
2025-01-07,Andhra Pradesh,Chittoor,517644,270,-0.05005006237513476
2025-01-07,Andhra Pradesh,Guntur,522017,229,-0.014309196350280606
2025-01-07,Madhya Pradesh,Rewa,486003,237,-0.027324055170513617
2025-01-07,Maharashtra,Pune,412102,205,-0.0004589255042554141
2025-01-07,Karnataka,Dharwad,580011,277,-0.05157103976535138
2025-01-07,Karnataka,Kolar,563126,237,-0.01876374842788131
2025-01-07,Karnataka,Bangalore Rural,562111,238,-0.02158047610835878
2025-01-07,Telangana,Hyderabad,500058,222,-0.02194198594904684
2025-01-07,Rajasthan,Ajmer,305207,209,-0.014566988091874844
2025-01-07,Tamil Nadu,Madurai,625008,238,-0.032746329597205914
2025-01-07,Bihar,Buxar,802112,247,-0.037212850428702926
2025-01-07,Maharashtra,Satara,415538,240,-0.028637948688757797
2025-01-07,Andhra Pradesh,Vizianagaram,535526,245,-0.03159589429191134
2025-01-07,Andhra Pradesh,East Godavari,533436,241,-0.03011542051171301
2025-01-07,Karnataka,Mysore,571134,196,-0.002341863417860135
2025-01-07,West Bengal,Hooghly,712501,233,-0.027009075200344124
2025-01-07,Uttar Pradesh,Sant Kabir Nagar,272002,244,-0.03253157097598991
2025-01-07,Uttar Pradesh,Pratapgarh,230002,223,-0.021142257265038045
2025-01-07,West Bengal,Hooghly,712412,226,-0.021782594204840966
2025-01-07,Uttarakhand,Chamoli,246435,215,-0.013063446332551187
2025-01-07,West Bengal,Birbhum,731233,256,-0.036002160332899935
2025-01-07,West Bengal,Hooghly,712617,220,-0.01843721873330806
2025-01-07,Jammu and Kashmir,Jammu,180017,222,-0.012863774814025453
2025-01-07,Telangana,Karimnagar,505212,240,-0.02913010612160405
2025-01-07,Madhya Pradesh,Jabalpur,482056,220,-0.016441613935692545
2025-01-07,Gujarat,Rajkot,360060,221,-0.02291756698770897
2025-01-07,Assam,Dhubri,783371,209,-0.01698342680450815
2025-01-07,Karnataka,Raichur,584170,240,-0.03006262282349914
2025-01-07,Andhra Pradesh,Cuddapah,516130,233,-0.026342515425136104
2025-01-07,Uttarakhand,Haridwar,249403,274,-0.04673196387389622
2025-01-07,Telangana,Warangal,506368,240,-0.01876374842788131
2025-01-07,Bihar,Gaya,823004,222,-0.009502512166380206
2025-01-07,Madhya Pradesh,Katni,483504,222,-0.02340585277897711
2025-01-07,Uttar Pradesh,Sultanpur,227408,284,-0.05207871866399583
2025-01-07,Odisha,Ganjam,761122,195,-0.0005570135030182888
2025-01-07,Assam,Udalguri,784509,249,-0.03870774491108686
2025-01-07,Odisha,Jagatsinghapur,754138,224,-0.016925516703168886
2025-01-07,West Bengal,Barddhaman,713124,216,-0.0198939645060614
2025-01-07,Tamil Nadu,Tiruppur,642204,263,-0.047236367612175534
2025-01-07,Gujarat,Mahesana,384310,233,-0.02340585277897711
2025-01-07,Telangana,Warangal,506169,249,-0.03572098714442529
2025-01-07,Andhra Pradesh,Cuddapah,516175,265,-0.04673196387389622
2025-01-07,Bihar,Jehanabad,804427,238,-0.018278602358623997
2025-01-07,Karnataka,Bagalkot,587120,228,-0.013827063150650742
2025-01-07,Maharashtra,Sangli,415406,223,-0.010941104220953068
2025-01-07,Tamil Nadu,Theni,625602,255,-0.040205676750426855
2025-01-07,Odisha,Koraput,764020,238,-0.025362302974245687
2025-01-07,Rajasthan,Churu,331402,281,-0.054112872633144016
2025-01-07,Uttar Pradesh,Ghazipur,232327,257,-0.0404885673037334
2025-01-07,Madhya Pradesh,Chhindwara,480449,242,-0.02913010612160405
2025-01-07,Bihar,Samastipur,848216,224,-0.018379190969049275
2025-01-07,Meghalaya,Ri Bhoi,793102,239,-0.031049199923826154
2025-01-07,Telangana,Khammam,507182,229,-0.02291756698770897
2025-01-07,Delhi,South West Delhi,110072,213,-0.003302245353423383
2025-01-07,Karnataka,Bellary,583222,240,-0.027654632221009612
2025-01-07,Karnataka,Dakshina Kannada,575017,267,-0.04752195049478225
2025-01-07,Rajasthan,Bikaner,331801,242,-0.03352149125081805
2025-01-07,Karnataka,Bengaluru,560082,218,-0.019994779798118256
2025-01-07,Tamil Nadu,Pudukkottai,622304,280,-0.048751628080253795
2025-01-07,Andhra Pradesh,Kurnool,518350,254,-0.040205676750426855
2025-01-07,Manipur,Tamenglong,795147,232,-0.01722882866586628
2025-01-07,West Bengal,Purba Medinipur,721432,269,-0.04673196387389622
2025-01-07,Bihar,Kaimur (Bhabua),821104,273,-0.04622790129285925
2025-01-07,Odisha,Khorda,751010,250,-0.03920671773559303
2025-01-07,Odisha,Bhadrak,756163,223,-0.0198939645060614
2025-01-07,Maharashtra,Pune,413133,210,-0.004954460861168686
2025-01-07,Telangana,Nalgonda,508210,267,-0.0404885673037334
2025-01-07,Uttar Pradesh,Kheri,262702,213,-0.004094110920905392
2025-01-07,Odisha,Mayurbhanj,757084,216,-0.010560740667220792
2025-01-07,Uttar Pradesh,Ballia,277502,232,-0.023246137179389614
2025-01-07,Rajasthan,Sikar,332029,216,-0.011921613762252092
2025-01-07,Gujarat,Surendra Nagar,382780,229,-0.027009075200344124
2025-01-07,Odisha,Mayurbhanj,757092,237,-0.019735025851407295
2025-01-07,Karnataka,Kalaburagi,585325,219,-0.011670304073571058
2025-01-07,Telangana,Nalgonda,508253,227,-0.02291756698770897
2025-01-07,West Bengal,Barddhaman,713363,242,-0.0362179384857233
2025-01-07,Tamil Nadu,Madurai,625537,227,-0.011520910491605418
2025-01-07,Jharkhand,Ramgarh,825316,233,-0.018178027861684876
2025-01-07,West Bengal,Barddhaman,713409,224,-0.01886440511821219
2025-01-07,Kerala,Kannur,670306,222,-0.009502512166380206
2025-01-07,Uttar Pradesh,Amethi,227807,222,-0.020169076902271987
2025-01-07,West Bengal,Paschim Medinipur,721435,230,-0.014791655865013187
2025-01-07,Rajasthan,Kota,326518,225,-0.014811561178162513
2025-01-07,Gujarat,Navsari,396360,198,-0.0024235386255934133
2025-01-07,Uttar Pradesh,Gonda,271319,216,-0.013063446332551187
2025-01-07,Gujarat,Gandhinagar,382006,213,-0.0014054165760772896
2025-01-07,Tamil Nadu,Thanjavur,614201,223,-0.009502512166380206
2025-01-07,West Bengal,North 24 Parganas,743502,224,-0.01886440511821219
2025-01-07,Tamil Nadu,Krishnagiri,635122,215,-0.004252586532186076
2025-01-07,Tamil Nadu,Tiruvannamalai,606802,211,-0.003302245353423383
2025-01-07,Karnataka,Tumakuru,572130,227,-0.02291756698770897
2025-01-07,Gujarat,Mahesana,382730,240,-0.027991517526702037
2025-01-07,Telangana,Mahabubnagar,509104,235,-0.025852243400114716
2025-01-07,Uttarakhand,Tehri Garhwal,249137,210,-0.008265162273698001
2025-01-07,Andhra Pradesh,Guntur,522438,212,-0.015374608956270741
2025-01-07,Karnataka,Haveri,581193,201,-0.0043512068903787116
2025-01-07,Tamil Nadu,Tiruvannamalai,606703,240,-0.02913010612160405
2025-01-07,Punjab,Faridkot,151205,255,-0.035558547032978116
2025-01-07,Andhra Pradesh,Krishna,521190,214,-0.013063446332551187
2025-01-07,Rajasthan,Jhunjhunun,333308,210,-0.000932010944445838
2025-01-07,Tamil Nadu,Tiruvannamalai,606704,215,-0.0066340732433206595
2025-01-07,West Bengal,Murshidabad,742181,203,-0.002451543098942799
2025-01-07,Maharashtra,Kolhapur,416504,245,-0.03209005370745399
2025-01-07,Karnataka,Gulbarga,585105,216,-0.004252586532186076
2025-01-07,Uttar Pradesh,Lucknow,226029,297,-0.05768591570782566
2025-01-07,Haryana,Rewari,122502,204,-0.006860907586567877
2025-01-07,Andhra Pradesh,Cuddapah,516289,232,-0.019168539059579492
2025-01-07,Rajasthan,Dausa,303323,245,-0.03060857792002225
2025-01-07,Maharashtra,Kolhapur,416204,233,-0.025202154543671362
2025-01-07,Odisha,Puri,752014,253,-0.03854464403080704
2025-01-07,Madhya Pradesh,Gwalior,475005,253,-0.043712697675722056
2025-01-07,Gujarat,Anand,388150,220,-0.01402700504209975
2025-01-07,Delhi,South West Delhi,110038,228,-0.02260449918999341
2025-01-07,Assam,Darrang,784514,227,-0.0194080540067032
2025-01-07,Karnataka,Davangere,577534,257,-0.043210677197969005
2025-01-07,Kerala,Kollam,690519,217,-0.010560740667220792
2025-01-07,Bihar,Aurangabad,824114,214,-0.006157131170630659
2025-01-07,West Bengal,Paschim Medinipur,721515,208,-0.012158710214505875
2025-01-07,Andhra Pradesh,East Godavari,533220,241,-0.03011542051171301
2025-01-07,Andhra Pradesh,East Godavari,533216,254,-0.03870774491108686
2025-01-07,Andhra Pradesh,West Godavari,534426,253,-0.042207654648727666
2025-01-07,Bihar,Jehanabad,804407,253,-0.034070038180320616
2025-01-07,Telangana,Nizamabad,503114,237,-0.02158047610835878
2025-01-07,Andhra Pradesh,Kurnool,518396,221,-0.009023630003562433
2025-01-07,Telangana,Nizamabad,503207,247,-0.03159589429191134
2025-01-07,Bihar,Siwan,841244,254,-0.03456587213418072
2025-01-07,Telangana,Mahabubnagar,509409,206,-0.00912291987596936
2025-01-07,Telangana,Adilabad,504102,233,-0.02471265381026444
2025-01-07,Karnataka,Vijayapura,586213,227,-0.021782594204840966
2025-01-07,Karnataka,Davangere,577221,219,-0.01402700504209975
2025-01-07,Karnataka,Chitradurga,577557,247,-0.031102069104786634
2025-01-07,Gujarat,Gir Somnath,362550,233,-0.029291123736260527
2025-01-07,Karnataka,Mandya,571418,218,-0.007588926012183972
2025-01-07,Karnataka,Chikkaballapur,561213,260,-0.047236367612175534
2025-01-07,Jammu and Kashmir,Doda,182147,200,-0.006733027792390822
2025-01-07,Rajasthan,Bikaner,334808,255,-0.0404885673037334
2025-01-07,Andhra Pradesh,Chittoor,517643,200,-0.0043512068903787116
2025-01-07,Jammu and Kashmir,Rajouri,185135,258,-0.037547931159934045
2025-01-07,Odisha,Baleswar,756134,211,-0.003302245353423383
2025-01-07,Jammu and Kashmir,Samba,184120,203,-0.005779332418318517
2025-01-07,Uttar Pradesh,Lucknow,226006,288,-0.05768591570782566
2025-01-07,Telangana,Medak,502290,245,-0.03159589429191134
2025-01-07,Odisha,Mayurbhanj,757042,243,-0.031102069104786634
2025-01-07,Rajasthan,Nagaur,341501,216,-0.01843721873330806
2025-01-07,Haryana,Faridabad,121007,220,-0.015474790053146337
2025-01-07,Andhra Pradesh,Chittoor,517415,268,-0.04903779121595886
2025-01-07,Rajasthan,Bharatpur,321202,267,-0.04622790129285925
2025-01-07,Punjab,Ferozepur,152024,196,-0.0032909041544101347
2025-01-07,West Bengal,Purba Medinipur,721423,206,-0.009601869239686978
2025-01-07,Rajasthan,Jaipur,303704,222,-0.012863774814025453
2025-01-07,Andhra Pradesh,Visakhapatnam,531114,234,-0.028093469137654314
2025-01-07,Tamil Nadu,Krishnagiri,635306,223,-0.013345256045417808
2025-01-07,Gujarat,Surendra Nagar,382760,223,-0.02340585277897711
2025-01-07,Bihar,Saran,841313,243,-0.03060857792002225
2025-01-07,Tamil Nadu,Dharmapuri,636805,238,-0.028798857397945854
2025-01-07,West Bengal,Bankura,722154,247,-0.029783723247940652
2025-01-07,West Bengal,Barddhaman,713378,199,-0.005430588948250992
2025-01-07,Maharashtra,Ratnagiri,415628,220,-0.0005570135030182888
2025-01-07,Assam,Goalpara,783132,236,-0.029077379829460348
2025-01-07,Karnataka,Belgaum,591226,248,-0.03401695393975024
2025-01-07,Rajasthan,Pali,306114,244,-0.028798857397945854
2025-01-07,Gujarat,Ahmedabad,382145,236,-0.025691986578640136
2025-01-07,Maharashtra,Sangli,416409,218,-0.0066340732433206595
2025-01-07,Odisha,Angul,759118,238,-0.032746329597205914
2025-01-07,Goa,South Goa,403707,248,-0.029622596654106825
2025-01-07,West Bengal,Barddhaman,712410,208,-0.0028275567874559426
2025-01-07,Tamil Nadu,Thanjavur,614613,282,-0.05564210492371935
2025-01-07,Gujarat,Junagadh,362120,228,-0.022757959412962325
2025-01-07,Andhra Pradesh,Annamayya,517325,247,-0.025100608610140185
2025-01-07,Karnataka,Ballari,583120,210,-0.006404304646046577
2025-01-07,Andhra Pradesh,East Godavari,533262,233,-0.026833119273741324
2025-01-07,Karnataka,Kolar,563137,230,-0.025852243400114716
2025-01-07,Haryana,Bhiwani,127045,207,-0.0026694025172321334
2025-01-07,Odisha,Angul,759143,214,-0.006157131170630659
2025-01-07,Telangana,Vikarabad,501141,224,-0.009601869239686978
2025-01-07,Karnataka,Kodagu,571234,234,-0.027991517526702037
2025-01-07,Andhra Pradesh,Ananthapur,515871,222,-0.020169076902271987
2025-01-07,Punjab,Pathankot,145101,204,-0.0004589255042554141
2025-01-07,Karnataka,Kolar,563138,236,-0.027163472735975858
2025-01-07,West Bengal,Hooghly,712124,230,-0.013927027082472065
2025-01-07,Andhra Pradesh,West Godavari,534350,292,-0.05513201590211625
2025-01-07,Maharashtra,Solapur,413301,206,-0.009222223681592645
2025-01-07,Karnataka,Bagalkot,587117,243,-0.035224371919885256
2025-01-07,Punjab,Hoshiarpur,144214,244,-0.02608046670368036
2025-01-07,Gujarat,Surendra Nagar,363115,280,-0.054622271883039475
2025-01-07,Madhya Pradesh,Indore,452014,229,-0.014409227939215619
2025-01-07,West Bengal,Barddhaman,713426,270,-0.04954375557335
2025-01-07,Karnataka,Bellary,583116,218,-0.007588926012183972
2025-01-07,Manipur,Senapati,795107,265,-0.04752195049478225
2025-01-07,Gujarat,Surat,394310,221,-0.009981718443949239
2025-01-07,Andhra Pradesh,Vizianagaram,535534,280,-0.05207871866399583
2025-01-07,Karnataka,Mandya,571429,262,-0.047236367612175534
2025-01-07,Gujarat,Anand,388460,271,-0.048751628080253795
