date,state,district,pincode,total,anomaly_score
2025-11-19,Chhattisgarh,Rajnandgaon,491441,41,-0.06993331207458808
2025-11-19,Delhi,East Delhi,110031,23,-0.019342308273837316
2025-11-19,Delhi,East Delhi,110051,20,-0.015273433398491632
2025-11-19,Delhi,East Delhi,110092,40,-0.053123436599524565
2025-11-19,Delhi,North East Delhi,110053,52,-0.058935877578481066
2025-11-19,Delhi,North West Delhi,110033,35,-0.015839417565766678
2025-11-19,Delhi,South Delhi,110025,31,-0.023425911633938035
2025-11-19,Delhi,South Delhi,110062,70,-0.048527376845043824
2025-11-19,Gujarat,Ahmedabad,382330,31,-0.01882538848935067
2025-11-19,Gujarat,Banaskantha,385565,20,-0.01078753894477913
2025-11-19,Gujarat,Botad,364710,23,-0.016950118636662403
2025-11-19,Gujarat,Dahod,389180,29,-0.047234062670379995
2025-11-19,Maharashtra,Thane,421302,77,-0.11082552286917657
2025-11-19,Punjab,Amritsar,143001,40,-0.0124543718284722
2025-11-19,Rajasthan,Alwar,301411,38,-0.009185481087403469
2025-11-19,Rajasthan,Barmer,344702,52,-0.04068991339743211
2025-11-19,Rajasthan,Bharatpur,321203,40,-0.02021699433348889
2025-11-19,Rajasthan,Karauli,322230,58,-0.039229811059993125
2025-11-19,Rajasthan,Nagaur,341001,57,-0.039229811059993125
2025-11-19,Rajasthan,Udaipur,307025,44,-0.017384333149240372
2025-11-19,Uttar Pradesh,Bahraich,271801,55,-0.06321205397505358
2025-11-19,Uttar Pradesh,Bahraich,271865,32,-0.019707704497879397
2025-11-19,Uttar Pradesh,Bahraich,271903,26,-0.0001919717817825406
2025-11-19,Uttar Pradesh,Bareilly,243001,60,-0.1044357252780942
2025-11-19,Uttar Pradesh,Bareilly,243201,63,-0.08609241686476077
2025-11-19,Uttar Pradesh,Bareilly,243202,40,-0.04810040057204734
2025-11-19,Uttar Pradesh,Deoria,274702,32,-0.059025700400807346
2025-11-19,Uttar Pradesh,Farrukhabad,209601,20,-0.023788757712881803
2025-11-19,Uttar Pradesh,Firozabad,283203,59,-0.08402356323804772
2025-11-19,Uttar Pradesh,Firozabad,283204,42,-0.03686722904195194
2025-11-19,Uttar Pradesh,Gonda,271503,41,-0.01505036561682993
2025-11-19,Uttar Pradesh,Kaushambi,212217,62,-0.05970333792921301
2025-11-19,Uttar Pradesh,Kheri,262802,48,-0.03748618461775122
2025-11-19,Uttar Pradesh,Kheri,262804,82,-0.06395603886505852
2025-11-19,Uttar Pradesh,Kheri,262901,33,-0.0009187858065130561
2025-11-19,Uttar Pradesh,Kushinagar,274304,63,-0.05247803993318412
2025-11-19,Uttar Pradesh,Lucknow,226018,15,-0.0011676361186128137
2025-11-19,Uttar Pradesh,Lucknow,226020,37,-0.06919065590786044
2025-11-19,Uttar Pradesh,Maharajganj,273305,21,-0.020953034534631265
2025-11-19,Uttar Pradesh,Mathura,281403,46,-0.022848613060331258
2025-11-19,Uttar Pradesh,Mau,275101,46,-0.03217068911844645
2025-11-19,Uttar Pradesh,Meerut,250001,51,-0.08041651475580192
2025-11-19,Uttar Pradesh,Meerut,250002,146,-0.07983557753325721
2025-11-19,Uttar Pradesh,Muzaffarnagar,251001,70,-0.07587971303635299
2025-11-19,Uttar Pradesh,Pilibhit,262001,67,-0.04803504580665918
2025-11-19,Uttar Pradesh,Rampur,244921,64,-0.04754304776005602
2025-11-19,Uttar Pradesh,Shahjahanpur,242001,121,-0.09862381078369686
2025-11-19,Uttar Pradesh,Siddharthnagar,272153,62,-0.05428794140182258
2025-11-19,West Bengal,Uttar Dinajpur,733202,69,-0.05247803993318412
2025-11-19,West Bengal,Uttar Dinajpur,733207,39,-0.01599069673195086
2025-11-19,West Bengal,Uttar Dinajpur,733210,40,-0.011120823937267987
2025-11-25,Bihar,Madhubani,847232,14,-0.006007585711843122
2025-11-25,Bihar,Patna,803201,10,-0.012604839340473517
2025-11-25,Bihar,Patna,804452,12,-0.025980573505116622
2025-11-25,Madhya Pradesh,Jabalpur,482001,36,-0.06452486630387011
2025-11-25,Punjab,Amritsar,143001,18,-0.022951304440956388
2025-11-25,West Bengal,Nadia,741152,14,-0.008013628692388308
2025-11-25,Assam,Cachar,788815,11,-0.001668566173671282
2025-11-25,Bihar,East Champaran,845433,22,-0.04352159930802457
2025-11-25,Chhattisgarh,Rajnandgaon,491441,20,-0.02341021418213085
2025-11-25,Gujarat,Botad,364710,25,-0.024296744981515683
2025-11-25,Meghalaya,East Khasi Hills,793005,10,-0.0029112907288129097
2025-11-25,Meghalaya,South Garo Hills,794103,30,-0.005089086590360781
2025-11-25,Meghalaya,West Garo Hills,794104,43,-0.09128911312247612
2025-11-25,Rajasthan,Jodhpur,342001,40,-0.05176553863421984
2025-11-25,Uttar Pradesh,Bareilly,243122,17,-0.013190303024489758
2025-11-25,Uttar Pradesh,Gautam Buddha Nagar,201301,30,-0.028083404002481105
2025-11-25,Uttar Pradesh,Lucknow,226005,12,-0.008520584775504436
2025-11-25,Uttar Pradesh,Sitapur,261001,18,-0.010637221610877434
2025-11-25,Bihar,Sitamarhi,843330,18,-0.031396663739253095
2025-11-25,Bihar,West Champaran,845438,24,-0.03136958240623555
2025-11-25,Chhattisgarh,Bastar,494010,103,-0.018565392479284792
2025-11-25,Maharashtra,Aurangabad,431001,73,-0.10602831431574455
2025-11-25,Maharashtra,Thane,421302,62,-0.04552544655555635
2025-11-25,Meghalaya,East Khasi Hills,793015,29,-0.05540642269715845
2025-11-25,Meghalaya,South Garo Hills,794102,54,-0.00244002350636896
2025-11-25,Uttar Pradesh,Bahraich,271865,13,-0.000558296788322199
2025-11-25,Uttar Pradesh,Bareilly,243201,18,-0.0037601005940162135
2025-11-25,West Bengal,North 24 Parganas,743423,14,-0.016173029549092166
2025-11-25,Madhya Pradesh,Morena,476221,32,-0.06263531201739436
2025-11-25,Meghalaya,West Jaintia Hills,793150,22,-0.020917463557467708
2025-11-25,Assam,Nagaon,782003,18,-0.01808032344487387
2025-11-25,Bihar,East Champaran,845305,14,-0.01519382105576017
2025-11-25,Bihar,Sitamarhi,843317,24,-0.03136958240623555
2025-11-25,Chhattisgarh,Bijapur,494444,28,-0.05422310617015347
2025-11-25,Gujarat,Ahmedabad,380058,20,-0.011058557500533084
2025-11-25,Gujarat,Surat,395010,33,-0.001791637413858127
2025-11-25,Uttar Pradesh,Hardoi,241301,15,-0.001823621686243615
2025-11-25,Madhya Pradesh,Barwani,451770,16,-0.0033858704794612615
2025-11-25,Madhya Pradesh,Gwalior,475330,16,-0.01161967629840055
2025-11-25,Maharashtra,Nashik,423203,72,-0.1044357252780942
2025-11-25,Maharashtra,Thane,421301,45,-0.013531851342836076
2025-11-25,Chhattisgarh,Bastar,494442,53,-0.039177340175919007
2025-11-25,Gujarat,Kachchh,370001,18,-0.009573362485606363
2025-11-25,Uttar Pradesh,Ghaziabad,201001,40,-0.01617749379768474
2025-11-25,Uttar Pradesh,Meerut,250002,42,-0.031546697121179745
2025-12-15,Uttar Pradesh,Agra,282006,50,-0.06522450818859493
2025-12-15,Uttar Pradesh,Azamgarh,276001,20,-0.0021435438606873802
2025-12-15,Uttar Pradesh,Balrampur,271208,50,-0.036570318887531594
2025-12-15,Uttar Pradesh,Balrampur,271604,39,-0.03649935223285339
2025-12-15,Uttar Pradesh,Bijnor,246734,31,-0.07997882725288552
2025-12-15,Uttar Pradesh,Budaun,243635,31,-0.022185444917028785
2025-12-15,Uttar Pradesh,Chitrakoot,210207,32,-0.017847586802490878
2025-12-15,Uttar Pradesh,Farrukhabad,207501,29,-0.009255377811408394
2025-12-15,Uttar Pradesh,Farrukhabad,209625,32,-0.023135437561557004
2025-12-15,Uttar Pradesh,Firozabad,205141,28,-0.0009195591265684921
2025-12-15,Uttar Pradesh,Hardoi,241001,84,-0.09024695915868541
2025-12-15,Uttar Pradesh,Jalaun,285123,11,-0.005950307420380274
2025-12-15,Uttar Pradesh,Jhansi,284202,35,-0.02326435021273321
2025-12-15,Uttar Pradesh,Kasganj,207243,26,-0.0626350770802877
2025-12-15,Uttar Pradesh,Kaushambi,212204,28,-0.007992283693921465
2025-12-15,Uttar Pradesh,Kheri,262903,30,-0.013751580055961887
2025-12-15,Uttar Pradesh,Kushinagar,274149,29,-0.005477186030182546
2025-12-15,Uttar Pradesh,Kushinagar,274302,28,-0.00877078053831093
2025-12-15,Uttar Pradesh,Kushinagar,274402,48,-0.06070413312426448
2025-12-15,Uttar Pradesh,Lucknow,226018,28,-0.012287750798231634
2025-12-15,Uttar Pradesh,Lucknow,227107,38,-0.04006109406469105
2025-12-15,Uttar Pradesh,Rampur,244925,45,-0.012485021456662304
2025-12-15,Uttar Pradesh,Saharanpur,247001,152,-0.09337765646725193
2025-12-15,Uttar Pradesh,Sambhal,202522,61,-0.0723111434852568
2025-12-15,Uttar Pradesh,Sant Kabir Nagar,272125,40,-0.04429120482707127
2025-12-15,Uttar Pradesh,Sant Ravidas Nagar,221404,28,-0.00877078053831093
2025-12-15,Uttar Pradesh,Shahjahanpur,242221,41,-0.030143626618590935
2025-12-15,Uttar Pradesh,Siddharthnagar,272153,55,-0.10655989608272443
2025-12-15,Uttar Pradesh,Sitapur,261135,44,-0.05224038529633179
2025-12-15,Uttar Pradesh,Sultanpur,228001,29,-0.0160417281867834
2025-12-15,West Bengal,Alipurduar,736182,15,-0.01906439444169694
2025-12-15,West Bengal,Alipurduar,736201,7,-0.013693727640495812
2025-12-15,West Bengal,Alipurduar,736206,7,-0.023625964622719375
2025-12-15,West Bengal,Bankura,722142,8,-0.014751866871065666
2025-12-15,West Bengal,Birbhum,731127,8,-0.0005202773334137545
2025-12-15,West Bengal,Birbhum,731234,19,-0.03662598093319125
2025-12-15,West Bengal,Cooch Behar,736159,9,-0.0038319526156022077
2025-12-15,West Bengal,Dakshin Dinajpur,733124,10,-0.02040627932484984
2025-12-15,West Bengal,Darjeeling,734014,12,-0.0035623887009693656
2025-12-15,West Bengal,Hooghly,712203,7,-0.005947840517782743
2025-12-15,West Bengal,Hooghly,712250,12,-0.018526129022774396
2025-12-15,West Bengal,Hooghly,712406,14,-0.0031732309393430747
2025-12-15,West Bengal,Hooghly,712502,10,-0.006560851279886926
2025-12-15,West Bengal,Hooghly,712706,14,-0.02012223815049885
2025-12-15,West Bengal,Howrah,711101,11,-0.01090574722256088
2025-12-15,West Bengal,Howrah,711102,11,-0.02277764444448549
2025-12-15,West Bengal,Howrah,711303,21,-0.04737512859552129
2025-12-15,West Bengal,Howrah,711322,10,-0.01461198878524661
2025-12-15,West Bengal,Jalpaiguri,735132,13,-0.02432273674194274
2025-12-15,West Bengal,Jalpaiguri,735305,5,-0.007624373335059387
2025-12-15,West Bengal,Jhargram,721517,12,-0.0023729031680981283
2025-12-15,West Bengal,Kolkata,700014,15,-0.020058994015843323
2025-12-15,West Bengal,Kolkata,700037,9,-0.0059485468313057455
2025-12-15,West Bengal,Kolkata,700044,12,-0.024211782707389995
2025-12-15,West Bengal,Malda,732122,14,-0.022450964054007594
2025-12-15,West Bengal,Malda,732123,22,-0.03985676640000557
2025-12-15,West Bengal,Malda,732138,18,-0.03941029674946572
2025-12-15,West Bengal,Malda,732207,36,-0.05922364760872767
2025-12-15,West Bengal,Murshidabad,742133,30,-0.0535387581360921
2025-12-15,West Bengal,Murshidabad,742304,15,-0.010245446532300195
2025-12-15,West Bengal,Nadia,741126,24,-0.05955086884522087
2025-12-15,West Bengal,Nadia,741223,27,-0.033428644897385396
2025-12-15,West Bengal,Nadia,741245,22,-0.051298978321224764
2025-12-15,West Bengal,Nadia,741257,12,-0.011372948585396614
2025-12-15,West Bengal,North 24 Parganas,700064,7,-0.021130078696666166
2025-12-15,West Bengal,North 24 Parganas,743145,11,-0.016492736301201738
2025-12-15,West Bengal,North 24 Parganas,743251,24,-0.02469124536480538
2025-12-15,West Bengal,North 24 Parganas,743287,30,-0.03382733272112304
2025-12-15,Maharashtra,Thane,421204,30,-0.019343167845264575
2025-12-15,Meghalaya,North Garo Hills,794002,27,-0.03497194247452273
2025-12-15,Meghalaya,Ri Bhoi,793103,12,-0.02460266461716587
2025-12-15,Meghalaya,West Garo Hills,794002,6,-0.0009535218839807902
2025-12-15,Odisha,Koraput,764056,16,-0.03510216929829968
2025-12-15,Punjab,Kapurthala,144601,17,-0.025753749458432007
2025-12-15,Rajasthan,Alwar,301001,48,-0.062207867425210006
2025-12-15,Rajasthan,Barmer,344702,43,-0.05075686206266228
2025-12-15,Rajasthan,Barmer,344704,56,-0.06623277953725015
2025-12-15,Rajasthan,Bikaner,331803,30,-0.015250418906003205
2025-12-15,Rajasthan,Churu,331507,30,-0.01932231520302441
2025-12-15,Rajasthan,Jaipur,302013,20,-0.0052003772620349276
2025-12-15,Rajasthan,Jaipur,302029,31,-0.022185444917028785
2025-12-15,Rajasthan,Jaisalmer,345001,33,-0.025993140710112494
2025-12-15,Rajasthan,Jalor,343032,30,-0.015339141090907615
2025-12-15,Rajasthan,Jodhpur,342005,15,-0.020595677374957377
2025-12-15,Rajasthan,Sawai Madhopur,322201,29,-0.01016899559920692
2025-12-15,Rajasthan,Sirohi,307026,44,-0.0557136721889665
2025-12-15,Karnataka,Bengaluru,560064,33,-0.08816687710697735
2025-12-15,Karnataka,Davangere,577001,56,-0.0005410720592909923
2025-12-15,Karnataka,Raichur,584111,34,-0.05722741183952029
2025-12-15,Karnataka,Vijayapura,586130,15,-0.02156836242287974
2025-12-15,Madhya Pradesh,Barwani,451449,30,-0.005429216124374414
2025-12-15,Madhya Pradesh,Betul,460330,44,-0.025018261080312354
2025-12-15,Madhya Pradesh,Burhanpur,450331,79,-0.04968466467107624
2025-12-15,Madhya Pradesh,Chhatarpur,471501,21,-0.049866785152924864
2025-12-15,Madhya Pradesh,Datia,475661,55,-0.05772596441143074
2025-12-15,Madhya Pradesh,Datia,475675,42,-0.03866283646673141
2025-12-15,Madhya Pradesh,Dhar,454660,32,-0.07928260009823362
2025-12-15,Madhya Pradesh,Guna,473101,33,-0.025018261080312354
2025-12-15,Madhya Pradesh,Katni,483330,30,-0.005429216124374414
2025-12-15,Madhya Pradesh,Katni,483770,30,-0.013751580055961887
2025-12-15,Madhya Pradesh,Khandwa,450001,20,-0.031925871493928115
2025-12-15,Madhya Pradesh,Panna,488001,41,-0.04396580754095014
2025-12-15,Madhya Pradesh,Rajgarh,465661,59,-0.05423142346766563
2025-12-15,Madhya Pradesh,Rajgarh,465683,46,-0.03116995967933245
2025-12-15,Madhya Pradesh,Sagar,470335,23,-0.05454546548925687
2025-12-15,Madhya Pradesh,Sehore,466115,32,-0.007285078227992625
2025-12-15,Madhya Pradesh,Shivpuri,473670,31,-0.022185444917028785
2025-12-15,Madhya Pradesh,Shivpuri,473775,33,-0.025993140710112494
2025-12-15,Madhya Pradesh,Ujjain,456001,33,-0.023589936158193825
2025-12-15,Maharashtra,Buldhana,444303,25,-0.009534155677215383
2025-12-15,Maharashtra,Dhule,425405,30,-0.019343167845264575
2025-12-15,Maharashtra,Nandurbar,425452,48,-0.0351266705537584
2025-12-15,Maharashtra,Palghar,401208,28,-0.008457513180207266
2025-12-15,Maharashtra,Palghar,401209,41,-0.024235054514225918
2025-12-15,Assam,Darrang,784116,25,-0.022808317700357073
2025-12-15,Assam,Dhubri,783348,36,-0.03843941473835211
2025-12-15,Assam,Lakhimpur,787055,29,-0.05869901383893639
2025-12-15,Assam,Tinsukia,786181,59,-0.04625628144400318
2025-12-15,Bihar,Aurangabad,824125,46,-0.07990261526039166
2025-12-15,Bihar,Banka,813102,41,-0.04396580754095014
2025-12-15,Bihar,Banka,813205,29,-0.01016899559920692
2025-12-15,Bihar,Begusarai,848202,39,-0.03567391620020832
2025-12-15,Bihar,Begusarai,851127,40,-0.03906855647660956
2025-12-15,Bihar,Begusarai,851129,74,-0.08557467843049105
2025-12-15,Bihar,Begusarai,851133,34,-0.031191173921030546
2025-12-15,Bihar,Bhagalpur,853201,29,-0.0160417281867834
2025-12-15,Bihar,Bhojpur,802222,30,-0.011597664563041232
2025-12-15,Bihar,Bhojpur,802301,38,-0.037953906768618095
2025-12-15,Bihar,Buxar,802129,45,-0.06498506077904398
2025-12-15,Bihar,Darbhanga,846003,34,-0.030852234674208723
2025-12-15,Bihar,Darbhanga,847101,49,-0.05531030746662624
2025-12-15,Bihar,Darbhanga,847201,39,-0.010781199907463068
2025-12-15,Bihar,Darbhanga,847203,43,-0.04934947670580092
2025-12-15,Bihar,East Champaran,845302,59,-0.06926579271292721
2025-12-15,Bihar,East Champaran,845418,48,-0.06070413312426448
2025-12-15,Bihar,East Champaran,845433,56,-0.06977249304461286
2025-12-15,Bihar,Gaya,824231,38,-0.01722902317439301
2025-12-15,Bihar,Gaya,824232,126,-0.08410018886088766
2025-12-15,Bihar,Gaya,824237,27,-0.002744536745366122
2025-12-15,Bihar,Gopalganj,841405,45,-0.05770580570749584
2025-12-15,Bihar,Gopalganj,841437,44,-0.0574687761108561
2025-12-15,Bihar,Gopalganj,841438,50,-0.05970333792921301
2025-12-15,Bihar,Jamui,811307,43,-0.05224038529633179
2025-12-15,Bihar,Kaimur (Bhabua),821109,51,-0.06421760028243784
2025-12-15,Bihar,Katihar,854105,41,-0.04590626004208187
2025-12-15,Bihar,Katihar,854108,30,-0.0160417281867834
2025-12-15,Bihar,Katihar,855113,70,-0.07478269845644503
2025-12-15,Bihar,Khagaria,851213,30,-0.018870575764997954
2025-12-15,Bihar,Kishanganj,855107,42,-0.0468883727715107
2025-12-15,Bihar,Madhepura,852210,69,-0.07078692276762977
2025-12-15,Bihar,Madhepura,852220,29,-0.015101328063994668
2025-12-15,Bihar,Madhubani,847223,33,-0.021839581696343036
2025-12-15,Bihar,Madhubani,847224,31,-0.022185444917028785
2025-12-15,Bihar,Madhubani,847225,44,-0.050356217239225676
2025-12-15,Bihar,Madhubani,847409,42,-0.04429120482707127
2025-12-15,Bihar,Munger,811201,29,-0.01094347100970805
2025-12-15,Bihar,Munger,811211,36,-0.030781834802923624
2025-12-15,Bihar,Muzaffarpur,843109,52,-0.06623277953725015
2025-12-15,Bihar,Muzaffarpur,843111,52,-0.0517455429368997
2025-12-15,Bihar,Nalanda,811104,28,-0.00877078053831093
2025-12-15,Bihar,Nawada,805125,55,-0.06472088392049546
2025-12-15,Bihar,Patna,803202,47,-0.04976951813955699
2025-12-15,Bihar,Patna,804453,27,-0.0009195591265684921
2025-12-15,Bihar,Purnia,854101,30,-0.012190702468889536
2025-12-15,Bihar,Rohtas,821112,42,-0.037866302303603216
2025-12-15,Bihar,Samastipur,848209,35,-0.006724360482051384
2025-12-15,Bihar,Saran,841418,32,-0.024812766735926584
2025-12-15,Bihar,Sheohar,843128,36,-0.03513899788191921
2025-12-15,Bihar,Sitamarhi,843313,53,-0.0738384611454802
2025-12-15,Bihar,Sitamarhi,843315,30,-0.015250418906003205
2025-12-15,Bihar,Siwan,841226,51,-0.06522450818859493
2025-12-15,Bihar,Siwan,841241,38,-0.037953906768618095
2025-12-15,Bihar,Siwan,841286,32,-0.013001623344285451
2025-12-15,Bihar,Vaishali,844507,32,-0.017847586802490878
2025-12-15,Bihar,West Champaran,845450,28,-0.007681719133812326
2025-12-15,Bihar,West Champaran,845453,37,-0.036015156438910845
2025-12-15,Bihar,West Champaran,845459,33,-0.0077498290668333025
2025-12-15,Chhattisgarh,Bastar,494010,35,-0.010078305777885377
2025-12-15,Chhattisgarh,Bijapur,494447,34,-0.08076255459636172
2025-12-15,Chhattisgarh,Kondagaon,494226,73,-0.07180272611835103
2025-12-15,Chhattisgarh,Narayanpur,494661,30,-0.0160417281867834
2025-12-15,Chhattisgarh,Surguja,497111,25,-0.002744536745366122
2025-12-15,Delhi,North West Delhi,110040,38,-0.017032514016480205
2025-12-15,Delhi,North West Delhi,110042,45,-0.03086029501408838
2025-12-15,Delhi,South Delhi,110017,22,-0.05591490174193625
2025-12-15,Delhi,South Delhi,110019,34,-0.024065722373550535
2025-12-15,Delhi,West Delhi,110059,130,-0.07529313271407745
2025-12-15,Gujarat,Amreli,364515,9,-0.004642005540217431
2025-12-15,Gujarat,Banaskantha,385110,27,-0.002744536745366122
2025-12-15,Gujarat,Banaskantha,385330,32,-0.04696951419530282
2025-12-15,Gujarat,Banaskantha,385565,24,-0.04680386277627002
2025-12-15,Gujarat,Botad,364710,23,-0.04615214863158745
2025-12-15,Haryana,Mewat,122108,32,-0.008352727104310897
2025-12-15,Haryana,Palwal,121103,46,-0.003784034104989953
2025-12-15,Jammu and Kashmir,Ramban,182144,53,-0.03754791807649005
2025-12-15,Jharkhand,Deoghar,814150,32,-0.052333831997417035
2025-12-15,Jharkhand,Dumka,814145,29,-0.01016899559920692
2025-12-15,Jharkhand,East Singhbhum,831012,15,-0.020595677374957377
2025-12-15,Jharkhand,Garhwa,822112,42,-0.04052833117371257
2025-12-15,Jharkhand,Giridih,825320,32,-0.01981607978305877
2025-12-15,Jharkhand,Giridih,825324,66,-0.07997882725288552
2025-12-15,Jharkhand,Koderma,825409,43,-0.05075686206266228
2025-12-15,Andhra Pradesh,Chittoor,517425,23,-0.05045107493636092
2025-12-15,West Bengal,Paschim Medinipur,721102,18,-0.03303057902769535
2025-12-15,West Bengal,Paschim Medinipur,721147,18,-0.03303057902769535
2025-12-15,West Bengal,Paschim Medinipur,721253,12,-0.018526129022774396
2025-12-15,West Bengal,Paschim Medinipur,721424,11,-0.0009517903270784833
2025-12-15,West Bengal,Puruliya,723126,13,-0.026174836232599197
2025-12-15,West Bengal,Puruliya,723148,10,-0.004868602225922669
2025-12-15,West Bengal,Puruliya,723155,16,-0.04164614746969575
2025-12-15,West Bengal,Puruliya,723202,16,-0.01165665369756741
2025-12-15,West Bengal,South 24 Parganas,743337,36,-0.06413106546282876
2025-12-15,West Bengal,Uttar Dinajpur,733201,61,-0.11511430077169149
2025-12-15,West Bengal,Uttar Dinajpur,733202,69,-0.1319543179036018
2025-12-15,West Bengal,Uttar Dinajpur,733210,56,-0.07794720845926806
2025-12-15,West Bengal,Uttar Dinajpur,733215,26,-0.053219345038641674
2025-12-15,Uttar Pradesh,Agra,282001,89,-0.09862381078369686
2025-12-15,Uttar Pradesh,Agra,282010,33,-0.025058556969232093
2025-12-15,Uttar Pradesh,Aligarh,202001,97,-0.09337765646725193
2025-12-15,Uttar Pradesh,Bahraich,271903,50,-0.0557136721889665
2025-12-15,Uttar Pradesh,Balrampur,271201,74,-0.07997882725288552
2025-12-15,Uttar Pradesh,Balrampur,271206,37,-0.04135937092922848
2025-12-15,Uttar Pradesh,Balrampur,271210,29,-0.030780736308292478
2025-12-15,Uttar Pradesh,Bareilly,243201,38,-0.019471384617144483
2025-12-15,Uttar Pradesh,Bijnor,246725,33,-0.024065722373550535
2025-12-15,Uttar Pradesh,Chitrakoot,210208,21,-0.042395086772449186
2025-12-15,Uttar Pradesh,Deoria,274001,58,-0.11457693316909479
2025-12-15,Uttar Pradesh,Etah,207001,42,-0.04429120482707127
2025-12-15,Uttar Pradesh,Farrukhabad,209601,31,-0.01981607978305877
2025-12-15,Uttar Pradesh,Firozabad,283203,60,-0.0722357010410315
2025-12-15,Uttar Pradesh,Firozabad,283204,40,-0.03664217342968057
2025-12-15,Uttar Pradesh,Gautam Buddha Nagar,201310,15,-0.031771909360475026
